id;image;barcode;name;description;stock;is_stock;inventary_min;price_in;price_out;unit
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA NEGRO T/XL;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AMARILLO T/ L ;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AMARILLO T/ M;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AMARILLO T/ S;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AMARILLO T/ XL;;11;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AMARILLO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AMARILLO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZUL MARINO T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZUL MARINO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZUL MARINO T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZUL MARINO T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZUL MARINO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZUL MARINO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE AZULINO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE NEGRO T/ L;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE NEGRO T/ M;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE NEGRO T/ S;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE NEGRO T/ XL;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE NEGRO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE NEGRO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE ROJO T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE ROJO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE ROJO T/ S;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE ROJO T/ XL;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE ROJO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE ROJO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE VERDE T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE VERDE T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE VERDE T/ S;;6;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE VERDE T/ XL;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE VERDE T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA HOMBRE VERDE T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/10;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/12;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/4;;9;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/S;;16;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA ROJO T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/02;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/04;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/06;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/08;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/10;;9;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/12;;14;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/14;;22;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/16;;13;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/L ;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/M;;7;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/S;;25;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA VERDE T/XL ;;2;;1;;;2
;;;POLO MANGA LARGA  AZULINO JASPEADO  T/M;;0;;1;;;2
;;;POLO MANGA LARGA  AZULINO JASPEADO  T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  BEIGE T/ L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  BEIGE T/ XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  BEIGE T/ XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  BEIGE T/ XXXL ;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  BEIGE T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  BEIGE T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01  ROJOT/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZUL MARINO T/L;;8;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZUL MARINO T/M;;15;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZUL MARINO T/S;;1;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZUL MARINO T/XL;;11;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZUL MARINO T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZUL MARINO T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZULINO  T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZULINO  T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZULINO  T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZULINO  T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZULINO  T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 AZULINO  T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 GRIS T/L;;20;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 GRIS T/M;;2;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 GRIS T/S;;9;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 GRIS T/XXL;;1;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 GRIS T/XXXL;;3;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 GRIST/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 NARANJA  T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 NARANJA  T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 NARANJA  T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 NARANJA  T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 NARANJA  T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 NARANJA T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 ROJOT/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 ROJOT/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 ROJOT/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 ROJOT/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 ROJOT/XXX;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFORECENTE T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFORECENTE T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFORECENTE T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFORECENTE T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFORECENTE T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFORECENTE T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE PERICO  T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE PERICO  T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE PERICO  T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE PERICO T/S;;3;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE PERICO T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 20/01 VERDE PETROLEO T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZUL MARINO T/L;;1;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZUL MARINO T/M;;1;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZUL MARINO T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZUL MARINO T/XL;;4;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZUL MARINO T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZUL MARINO T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZULINO T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZULINO T/M;;1;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZULINO T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZULINO T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZULINO T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 AZULINO T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 BLANCO  T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 BLANCO  T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 BLANCO  T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 BLANCO  T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 BLANCO  T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 BLANCO  T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 CELESTE  T/L;;3;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 CELESTE  T/S;;6;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 GRIS T/L;;6;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 GRIS T/M;;60;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 GRIS T/S;;6;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 GRIS T/XL;;25;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 GRIS T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 GRIS T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 NARANJA T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 NARANJA T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 NARANJA T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 NARANJA T/XL;;26;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 NARANJA T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 NARANJA T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 ROJO T/M;;5;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 ROJO T/S;;1;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE FOSFORECENTE T/L;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE FOSFORECENTE T/M;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE FOSFORECENTE T/S;;4;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE FOSFORECENTE T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE FOSFORECENTE T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE FOSFORECENTE T/XXXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE PERICO  T/XXL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE PERICO T/M;;2;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE PERICO T/S;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE PERICO T/XL;;0;;1;;;2
;;;POLO MANGA LARGA DE ALGODÓN 30/01 VERDE PETROLEO  T/L;;0;;1;;;2
;;;POLO PIQUE BLANCO  CUELLO Y PUÑO AZUL S/T ;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA   DE HOMBRE BLANCO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA   DE HOMBRE BLANCO  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE   DAMA  AZUL ACERO  T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE   DAMA  AZUL ACERO  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE   DAMA  AZUL ACERO  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE   DAMA  AZUL ACERO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE   DAMA  AZUL ACERO  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE   DAMA  AZUL ACERO  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AMARILLO T/L;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AMARILLO T/M;;6;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AMARILLO T/S;;11;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AMARILLO T/XL;;7;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AMARILLO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AMARILLO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL ACERO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL MARINO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL MARINO T/M;;5;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL MARINO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL MARINO T/XL;;5;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL MARINO T/XXL;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZUL MARINO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/L;;4;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/M;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/S;;4;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/XL;;5;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE AZULINO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BEIGE T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BEIGE T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BEIGE T/S;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BEIGE T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BEIGE T/XXL;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BEIGE T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO  T/L;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO  T/M;;4;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO  T/S;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO T/L;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO T/XL;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO T/XXL;;4;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE BLANCOT/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE CELESTE T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE CELESTE T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE CELESTE T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE CELESTE T/XL;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE CELESTE T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE GRIS T/M;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MARRON T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MARRON T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MARRON T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MARRON T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MARRON T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MARRON T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE MELON T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NARANJA T/M;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NEGRO T/L;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NEGRO T/M;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NEGRO T/S;;5;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NEGRO T/XL;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NEGRO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE NEGRO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE PLOMO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE PLOMO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE PLOMO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE PLOMO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE PLOMO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE PLOMO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROJO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROJO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROJO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROJO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROJO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROJO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/ XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE ROSADO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE VERDE T/L;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE VERDE T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE VERDE T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE VERDE T/XL;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE VERDE T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE HOMBRE VERDE T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AMARILLO T/L;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AMARILLO T/M;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AMARILLO T/S;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AMARILLO T/XL;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AMARILLO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZUL MARINO  T/L;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZUL MARINO  T/M;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZUL MARINO  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZUL MARINO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZUL MARINO  T/XXL;;4;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZUL MARINO  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZULINO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZULINO T/M;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZULINO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZULINO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZULINO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER AZULINO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BEIGE T/L;;4;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BEIGE T/M;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BEIGE T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BEIGE T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BEIGE T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BEIGE T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BLANCO T/L;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BLANCO T/M;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BLANCO T/S;;5;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BLANCO T/XL;;2;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BLANCO T/XXL;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER BLANCO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER CELESTE  T/L;;5;;1;;;2
